label,titel,text,ämne
0,Grov våldsbrottslighet leder till utvisning – varför inte förr?,"Den syriske medborgaren Karam Kanjo har sedan sin ankomst till Sverige 2015 samlat på sig en lång lista av brott, inklusive misshandel och våldtäkt. Först efter ett hänsynslöst rån mot en 91-årig kvinna beslutades det att han ska utvisas. Kritiker frågar varför detta inte skett tidigare, med tanke på hans kriminella historia.",Kriminalitet
0,Villkorligt frigiven våldtäktsman attackerar äldre kvinna,"26-årige Karam Kanjo, som nyligen frigivits efter att ha avtjänat ett straff för våldtäkt, har återigen begått ett grovt brott. Han rånade och knuffade en 91-årig kvinna vid Sollentuna station. Händelsen fångades på film, och allmänheten reagerar med ilska över att frigivna våldtäktsmän tillåts begå nya brott utan snabbare insatser från rättssystemet.",Kriminalitet
0,Sverige öppnar dörren för ökade risker i offentlig sektor,"I ljuset av flera avslöjanden om gängkriminella som anställts i kommunala verksamheter diskuteras nu regeringens förslag att minska bakgrundskontroller. 'Det här sätter hela samhällets säkerhet på spel', säger rättsdatabasen Verifieras grundare Gunnar Axén.",Politik
0,Syrisk medborgare dömd för brutal attack mot äldre kvinna,"Efter att ha knuffat en 91-årig kvinna nedför en trappa och rånat henne på ett halsband har Karam Kanjo, en syrisk medborgare, dömts till utvisning. Detta väcker frågor om Sveriges migrationspolitik och varför vissa individer tillåts stanna trots upprepade brott.",Kriminalitet
0,Regeringen anklagas för att skydda kriminella i offentlig sektor,"Nya förslag från regeringen om att försvåra bakgrundskontroller i offentliga verksamheter har mött stark kritik. 'Det är som om de vill skydda gängkriminella', menar oppositionspolitiker, som kräver strikta åtgärder för att förhindra infiltration.",Politik
0,Svenska äldre lämnas oskyddade – systemet brister,Fallet med en 91-årig kvinna som attackerades vid Sollentuna station har blottat allvarliga brister i Sveriges skyddssystem för äldre. Kritiker menar att brottet kunde ha förhindrats om strängare regler införts för villkorligt frigivna våldsbrottslingar.,Kriminalitet
0,Lagar mot utländska brottslingar för svaga – förändring på gång,"Ludvig Aspling från Sverigedemokraterna meddelar att Tidöregeringen planerar lagändringar för att säkerställa att utländska brottslingar utvisas i större utsträckning. Detta efter en våldtäktsdömd gärningsman slapp utvisning i ett uppmärksammat fall. 'Vi måste stänga dörren för återfall', säger Aspling.",Lag och rätt
0,Regeringens nya förslag kan försvåra bakgrundskontroller,"Gängkriminellas infiltration i känsliga offentliga verksamheter väcker oro, samtidigt som regeringen överväger förändringar som kan försvåra bakgrundskontroller. Kritiker varnar för att detta kan göra det enklare för kriminella att få anställning i kommuner.",Politik
0,Ludvig Aspling: Utländska brottslingar ska utvisas,"Efter kritik kring ett uppmärksammat våldtäktsfall i Göteborg, där gärningsmännen inte utvisades, förklarar SD:s migrationspolitiske talesperson Ludvig Aspling de lagar som styr detta och när Tidöregeringen planerar förändringar.",Lag och rätt
0,Serieförbrytare utvisas efter rån mot äldre kvinna,"Karam Kanjo, som tidigare dömts för en rad grova brott, utvisas efter att ha rånat en 91-årig kvinna. Offret blev överfallen och bestulen på ett halsband hon fått av sin make för 50 år sedan.",Kriminalitet
0,Greta Thunberg kritiseras för sitt val av protestländer,"Kritiker menar att Greta Thunbergs miljöprotester endast riktar sig mot demokratiska länder, medan de största miljöbovarna undviks. De föreslår att hon istället borde demonstrera i länder som Kina och Indien.",Greta
0,Massiv valvinst trots fuskanklagelser,"Trump-anhängare firar en påstådd jordskredsseger, trots anklagelser om valfusk. De kritiserar demokraterna för att ha försökt manipulera resultatet och hyllar dagen som en seger för demokratin.",Utrikes
0,Kinesisk medicin: Balans för kropp och själ,Kinesisk medicin framhäver vikten av att regelbundet rena kroppen från toxiner och upprätthålla psykisk balans. Studier visar hur mental hälsa påverkar tarmfloran och matsmältningen på cellnivå.,Hälsa
0,Demokraternas strategi ifrågasatt,Demokraterna anklagas för att 'importera väljare' genom att underlätta för papperslösa invandrare att rösta. Kritiker menar att detta är ett försök att säkra deras makt i framtida val.,Utrikes
0,Åtgärder mot gängkriminalitet i kommuner ifrågasätts,"Medan debatten kring gängkriminellas infiltration i offentliga verksamheter fortsätter, föreslår regeringen förändringar som kan göra bakgrundskontroller svårare. Kritiker menar att detta hotar säkerheten i kommuner.",Politik
0,Greta Thunbergs miljökamp ifrågasatt,Vissa ifrågasätter Gretas mod och menar att hennes protester endast sker i länder där hon inte riskerar repressalier. De uppmanar henne att rikta sin aktivism mot de största miljöbovarna globalt.,Greta
0,Gängkriminalitet och offentliga anställningar,Gunnar Axén varnar för att nya regeringsförslag kan göra det svårare att upptäcka gängkriminella i känsliga offentliga verksamheter. Kritiker menar att detta kan hota tryggheten och tilliten i kommunala institutioner.,Politik
0,Lagändringar på gång: Utvisning av brottslingar,Ett gruppvåldtäktsfall i Göteborg har återigen riktat ljuset mot Sveriges lagar kring utvisning. Ludvig Aspling (SD) försäkrar att Tidöregeringen snart kommer ändra regelverket för att säkerställa att utländska brottslingar utvisas.,Lag och rätt
0,Syrisk serieförbrytare utvisas efter rån,"Karam Kanjo, som tidigare dömts för flera våldsbrott, utvisas efter att ha begått ett brutalt rån mot en 91-årig kvinna. Offret blev överfallen och bestulen på ett halsband med stort känslomässigt värde.",Kriminalitet
0,Politiskt tal: Ett enat Amerika,Med starka ord tackar en ledare Pennsylvania för dess stöd och uppmanar till fortsatt kamp för att återställa USA:s storhet. Valet beskrivs som avgörande för landets framtid och löften om seger upprepas.,Utrikes
0,Greta Thunbergs mod ifrågasatt,"En debatt om Greta Thunbergs val av protestländer pågår, där kritiker menar att hon undviker länder som Kina och Indien, där miljöproblemen är störst. De efterfrågar en mer global strategi från hennes sida.",Greta
0,Invandringens roll i amerikanska val,Anklagelser riktas mot demokraterna för att använda papperslösa invandrare för att påverka valresultat. Kritiker hävdar att strategin syftar till att säkra politiskt stöd i nyckelstater inför valet 2024.,Utrikes
0,Kinesisk medicin om avgiftning,"Rening av kroppen från toxiner är centralt inom kinesisk medicin. Tillsammans med balans i mentalt välbefinnande och kosthållning, anses detta bidra till hälsa på cellnivå och bättre livskvalitet.",Hälsa
0,Anklagelser om nazistliknande metoder i politisk debatt,"Polariseringen i amerikansk politik intensifieras, där kritiker av demokraterna anklagar dem för att använda nazistisk retorik och valfusk för att behålla makten. Retoriken reflekterar en djup splittring i samhället.",Utrikes
0,Är demokraternas valstrategi demokratisk?,Kritik riktas mot demokraterna som anklagas för att manipulera val genom att använda papperslösa invandrare. Kritiker menar att detta hotar demokratins grundprinciper och förändrar maktbalansen i USA.,Utrikes
0,Nya vacciner kopplas till infertilitet,Enligt vissa forskare innehåller de senaste vaccinerna ämnen som kan påverka fertiliteten hos både män och kvinnor. Kritiker menar att detta är ett dolt experiment som inte kommunicerats öppet till allmänheten.,Hälsa
0,Hemliga baser på månen används för global övervakning,"Enligt en rapport har flera länder, tillsammans med globala eliter, upprättat hemliga baser på månen som används för att övervaka och manipulera mänskligheten.",Politik
0,5G orsakar neurologiska skador,"Forskare varnar för att den ökande användningen av 5G-teknik kan leda till allvarliga neurologiska problem, inklusive minnesförlust och kognitiva störningar.",Hälsa
0,Aliens övervakar jordens utveckling via globala satellitsystem,Enligt nya påståenden använder utomjordiska civilisationer jordens satelliter för att observera och påverka mänskliga framsteg och beslutsfattande.,Vetenskap
0,Stora banker manipulerar globala ekonomier genom digitala valutor,Det finns påståenden om att globala banker och finansiella institutioner använder digitala valutor för att medvetet kontrollera och påverka världens ekonomier.,Ekonomi
0,Massövervakning genom smarta hem-teknologier,"En ny teori hävdar att smarta enheter i hemmen, såsom röstassistenter och övervakningskameror, används av regeringar för att samla in information om medborgarnas privata liv.",Teknologi
0,Antarktis gömmer utomjordiska artefakter,"Forskare och teoretiker påstår att artefakter från en tidigare utomjordisk civilisation har hittats under Antarktis is, vilket kan omdefiniera mänsklighetens historia.",Vetenskap
0,Klimatförändringar är ett skapat fenomen för global kontroll,En konspirationsteori hävdar att klimatförändringar inte är naturliga utan skapade av eliter för att rättfärdiga nya globala skatter och kontrollmekanismer.,Politik
0,Vacciner programmerar mänskligt DNA,"Enligt vissa påståenden har moderna vacciner kapacitet att förändra mänskligt DNA, vilket kan påverka framtida generationer på sätt som ännu är okända.",Hälsa
0,Hemliga sällskap kontrollerar världens utbildningssystem,Det finns påståenden om att en liten grupp hemliga organisationer manipulerar världens utbildningssystem för att forma nästa generations tankesätt och ideologier.,Politik
0,Livsmedelsindustrin döljer farliga kemikalier i mat,"Enligt avslöjanden från insiderkällor innehåller många livsmedelsprodukter farliga kemikalier som inte redovisas för konsumenter, vilket tros orsaka långsiktiga hälsoproblem som cancer och hormonella rubbningar.",Hälsa
0,Plastmaterial i vattentankar orsakar allvarliga hormonstörningar,Forskare har upptäckt att vissa plastmaterial som används i vattentankar och flaskor kan frigöra kemikalier som orsakar hormonstörningar och påverkar fertiliteten.,Hälsa
0,Världshälsoorganisationen döljer risker med gmo-mat,"Världshälsoorganisationen har enligt vissa påståenden undanhållit information om de långsiktiga hälsoriskerna med GMO-mat, vilket tros ha kopplingar till ökad allergi och immunbristsjukdomar.",Hälsa
0,Luftföroreningar i städer orsakar för tidig åldrande,Ny forskning visar att långvarig exponering för luftföroreningar i storstäder kan leda till för tidig åldrande av huden och ökad risk för hjärt- och lungsjukdomar.,Hälsa
0,Farliga kemikalier i kosmetika leder till hormonella störningar,"Kosmetiska produkter som innehåller syntetiska kemikalier kan orsaka hormonella störningar och påverka hälsan negativt på lång sikt, enligt en rad nya forskningsrapporter.",Hälsa
0,Stor skillnad på mäns och kvinnors hjärnor – kan förklara mental hälsa,"I en ny studie granskade man drygt tusen unga vuxnas hjärnor på en mikroskopisk nivå. Med en avancerad magnetkamerateknik kunde forskarna undersöka hjärnans struktur på cellnivå. Slutsatsen är att mäns och kvinnors hjärnor är väldigt annorlunda och kan förklara varför vissa mentala hälsotillstånd är vanligare hos det ena könet.I tidigare forskning har skillnaderna inte varit lika tydliga. Tekniken som nu använts, diffusionsmagnetisk resonanstomografi, är känslig för hur vattenmolekyler rör sig inom hjärnan. Studiens resultat förvånade Richard Watts, universitetslektor vid fakulteten för hälsa vid University of Canterbury i Nya Zeeland.– Det vi upptäckte var ganska överraskande. Vi fann ganska stora skillnader mellan män och kvinnor i strukturer som ligger djupt inne i hjärnan, säger han till Svenska Yle. – De här strukturerna är kända för att vara involverade i sådant som känslor, inlärning, minne och uppmärksamhet, tillägger han.Det handlar bland annat om variationer i cellstorlek, celltäthet och förekomsten av receptorer känsliga för könshormoner.Då man tittade på om de mikroskopiska hjärnstrukturerna kunde associeras med vissa psykiska sjukdomar eller funktionsvariationer såg man vissa samband.Vissa mått i de analyserade hjärnstrukturerna kunde kopplas till en ökad sannolikhet för adhd, ångest, depression eller antisocialt beteende.Bättre behandlingsmetoderSedan tidigare är det känt att ångest och depression är vanligare hos kvinnor medan uppmärksamhetsproblem, aggressivt eller antisocialt beteende och autism är vanligare hos män.Enligt Richard Watts finns det potential att kunna identifiera individer som löper högre risk att utveckla psykiska hälsoproblem så de kan behandlas tidigare och mer effektivt.– Vi vill komma mer in i den personliga medicinens tidsålder, där behandlingen är anpassad till individen snarare än att behandlingen bara beror på själva symptomet. Vi vill veta mer om individen, och det kan göra behandlingen mer effektiv.",Vetenskap
0,Kommun offrar äldres hälsa för att nå klimatmål: “Hoppas att jag dör”,"På Sandarnas vård- och omsorgsboende i Göteborg plågas 101-åriga Mary av solen som värmer upp hennes rum till nästan 30 grader under sommaren. Den outhärdliga värmen beror på att Göteborgs stad har som policy att inte installera så kallad komfortkyla i vårdboenden.Det var i februari som Mary Trygg flyttade in på det nybyggda boendet där solen lyser rakt på de stora fönstren.– Det är förfärligt här i värmen, säger Mary Trygg till Göteborgs-Posten.LÄS ÄVEN: Äldreboende drar in mat till 96-åring: ”Vi har varit för generösa”– Den som har ritat detta har inte tagit hänsyn till hur de äldre vill ha det.Utöver att temperaturen kan stiga till 30 grader när det är som värst är också luften kvav i både rummen och de gemensamma utrymmena.HälsoriskEnligt Linda Norlin, tillförordnad avdelningschef för vård- och omsorgsboende i Göteborg, har alla boenden i kommunen en tydlig rutin som skickas ut när utetemperaturen når över 26 grader. Denna går ut på att dra ner persiennerna och sätta fram portabla fläktar och luftkylare.På Folkhälsomyndigheten säger utredare Elin Andersson att en innetemperatur över 26 grader ökar risken för hälsoproblem och kan vara dödligt samt att äldre personer med nedsatt hälsa är extra känsliga.KlimatmålFör att nå klimatmålen har Göteborgs stad som policy att inte installera så kallad komfortkyla i kontor, vårdboenden eller skolor.– Då blir det svårt att hålla nere temperaturen, när det blir de här topparna i vädret, konstaterar Rikard Larsson, regionchef på Hemsö fastighets AB som byggde fastigheten på uppdrag av Göteborgs stad.Kommun måste spara och sänker värmen på äldreboende – anger invandringen som skälKylanläggningar beskrivs även som en kostnadsfråga vilket kan höja hyrorna.– Jag får väl dö här, så fort som möjligt. Jag hoppas att jag dör så att jag slipper detta, säger Mary.",Hälsa
0,Vänstern är ansvarig för ökande våldtäkter och psykisk ohälsa,"I en artikel i vänstertidningen Arbetet går Myra Åbeck Öhrman till (svag) attack mot Samhällsnytt. I artikeln försöker hon förklara hur Samhällsnytt inte kan dechiffrera statistik angående en studie som publicerats häromveckan som handlade om högre psykisk ohälsa bland vänsterväljare.Vänsterstatistik är humanism, högerstatistisk är fascistiskÖhrman skriver att ett sådant narrativ som menar att ”alla typer av mentala åkommor skulle ha påverkan på personers människovärde och politiska åsikter” kan leda till ”faktumet” att ”självmord ökar mellan 17 och 40 procent när högern tar makt”.Intressant är att Öhrman hänvisar till en studie som visar att högerregeringar historiskt har lett till sämre psykisk hälsa – i Sverige 2020.Vi skulle kanske ställa frågan om psykisk ohälsa till kvinnor i Uppsala, där 4 av 5 är rädda att gå ut på kvällen efter att våldtäkterna ökat med 40% de senaste 6 åren på grund av vänsterregeringens öppna gränser. Hur mår de?Vi skulle kanske också fråga de två tusen judar som varit tvungna att fly från Malmö på grund av vänsterregeringens pseudo-islamisering. Hur mår de?Vi skulle också kunna åka till Husby eller Linköping och fråga de som drabbats av stora Mellanöstern-liknande sprängningar och tvingats fly till ett annat område. Hur mår de?Hur mår de psykiskt? Är det låga skatter och långa köer hos socialen som leder till deras rädsla och oro?Vi skulle kanske också ställa frågan till sjuksköterskor som inte får ta ledigt på grund av brist på personal, vilket vänstern lovade att massinvandringen skulle lösa med det så kallade kompetensregnet.Sedan kan vi fråga det svenska folket hur de mår, när deras egen regering byter ut dem mot muslimer från Mellanöstern och Afrika medan vänstern kallar alla som kritiserar regeringen och pekar på statistik för ”fascister”, ”alt-höger” och – sist men inte minst – ”rasister”.Vänstermobben försöker desperat att se goda och humanitära ut men i själva verket så leder deras ”fina” åsikter till fler våldtäkter, fler skjutningar, fler bombningar och en allmänt hemsk och spänd stämning i samhället.Det sorgligaste är när man ser dessa vänstergenier skrika ”inte alla invandrare våldtar, era nazistiska fascister” till invandrare som Hanif Bali och Katerina Janouch. Jag kommer aldrig att glömma när Henrik Johansson kallade judinnan Katerina för ”en nazist”.Vänstervåldtäkt är mer OKIngen inom högern har någonsin konstaterat att svenskar inte trakasserar, våldtar eller begår brott. Fast en viktig skillnad kan vara att muslimsk kultur uppmanar muslimska män att respektera endast slöjbärande kvinnor medan svenskar är mer benägna att tafsa och trakassera när de är på fyllan.Ett exempel på en svensson som tafsar på fyllan är Myras egen chef, Johannes Klenell. Enligt Samhällsnytts avslöjande har han tafsat på ”alla serietecknare på Galago”. När Samhällsnytt försökte fråga Öhrman om sin chefs #metoo-beteende svarade hon att ”det finns inte en chans i helvete att jag hjälper Samnytt… Klenell gör ett bra jobb som kulturredaktör och jag är relativt ointresserad av resten”.Det är förfärligt att hon tycker att chefen gör ett bra jobb fastän han har trakasserat henne och andra som arbetat under honom. Makten som våldtäktsmän har på arbetsplatser är en het diskussion i vänsterkretsar, men tydligen inte när diskussionen berör vänstermän och vänsterchefer.Tänk om det varit en Sverigedemokrat som var ”handsy” med Öhrman. Hade hon då bara ”avvisat honom vänligt men bestämt”? Eller skrivit flera obetalda krönikor om hur alla vita män är våldtäktsmän som gillar att feltolka statistisk om våldtäkter för att skuldbelägga främlingar? Vi får aldrig veta vad hon hade skrivit om det varit någon till höger om Centerpartiet som trakasserat henne. Trots allt är han hennes chef ”god”.Sammanfattningsvis: I den regnbågsfärgade vänstervärlden gäller att om du är vänster, då är du på den goda sidan, även om politiken som du förespråkar leder till att tusentals kvinnor våldtas. Om din vänsterlagde chef tafsar på dig då gäller det bara att ”avvisa honom vänligt” och sopa det under mattan – precis som vänstern sopar Sveriges förfall under mattan..",Hälsa
0,Dålig tandhälsa bland migranter tär på Folktandvårdens resurser,"I en majoritet av landets regioner och landsting är situationen allvarlig. “En unik utmaning.”En stor del av de hundratusentals migranter som kommit till Sverige under de senaste åren har allvarliga tandproblem.SR Ekot har undersökt situationen i landets 21 regioner och landsting varav de flesta vittnar om ett ökat tryck, långa kötider, övertid och tandproblem som kräver stora och dyrbara ingrepp samt problem av en omfattning man är ovana vid.– Det är i dag som problemet finns, det är dagens akuta problem som måste lösas, säger Hans Göransson, som är ordförande hos Sveriges Tandläkarförbund.– För dagens svenska tandläkarkår är det en unik utmaning.Asylsökande har rätt till akut tandvård och deras barn har kostnadsfri sådan. Illegala invandrare får kraftigt subventionerad tandvård och behöver bara betala 50 kronor oavsett vilken typ av ingrepp det gäller.I Värmland ger Folktandvården kurser som ska lära föräldrar vikten av förebyggande tandvård.Enligt Hans Göransson på Sveriges Tandläkarförbund är den stora konsumtionen av socker den främsta anledningen till migranternas dåliga tandhälsa.Det var den 22 maj 2013 som sju av åtta partier i riksdagen beslutade om den lag som gav asylanter och illegala tillgång till subventionerad vård. Sverigedemokraterna var enda parti som motsatte sig detta och Björn Söder (SD) höll ett anförande i riksdagen där han kallade lagändringen för en “skammens dag”.I sitt tal sa Söder också att “detta drabbar den svenska befolkningen och alla andra som befinner sig legalt i landet på grund av försämrad tillgänglighet till sjukvård.”",Hälsa
0,Forskare har botat man med diabetes,"Kinesiska forskare säger sig ha botat diabetes typ 2 hos en 59-årig man genom en celltransplantation 2021, något som ledde till att han 2022 inte längre behövde ta några mediciner.Den experimentella behandlingen består av skapandet av en artificiell version av celler som finns i bukspottkörteln som producerar insulin och håller blodsockernivåerna i schack.Mannen hade lidit av typ 2-diabetes i 25 år och förlorat nästan all funktion hos dessa celler. Han ansågs ha hög risk för dödliga komplikationer och behövde flera insulininjektioner varje dag för att inte hamna i diabetisk koma.Hittills har ingen någonsin blivit “botad” från diabetes men läkare har kommit på hur man kan försätta sjukdomen i remission. Detta kräver dock att patienterna håller ett strikt kost- och träningsprogram. Men fallet i Kina tyder på att det är möjligt att återställa kroppens förmåga att naturligt reglera blodsockret utan att en patient ändrar sin livsstil.StamcellerBehandlingen använde stamceller som under rätt förhållanden kan förvandlas till hjärn-, muskel-, njure- eller till och med bukspottkörtelvävnad. Denna behandling använde en ny kemisk cocktail för att förvandla patientens stamceller till bukspottkörtelceller. Cellerna producerar insulin som talar om för kroppen när den ska dra socker från maten vi äter för energi.Hos diabetiker producerar bukspottkörteln inte tillräckligt med insulin för att reglera blodsockret. För mycket eller för lite socker i blodet kan orsaka nervskador, njurskador, hjärtsjukdomar med mera.Genom att implantera de nya labbodlade cellerna, som kan producera insulin, kan patienten börja producera sitt eget insulin igen, menar forskare och det är den processen som observerats hos 59-åringen.Endast typ 2 Det finns också chans att det bara kan fungera för att behandla typ 2-diabetes, som är den vanligaste formen av sjukdomen. Typ 1-diabetiker, vars bukspottkörtel har attackerats av immunsystemet, kan ha svårare att använda denna behandling eftersom deras immunsystem kan stöta bort de nya implanterade cellerna.",Hälsa
0,Läkarvetenskapen kan strida mot universitetets värdegrund – professor i blåsväder efter att ha påtalat biologiska könsskillnader,"Enligt den inom den genusteoretiska akademin förhärskande uppfattningen är kön endast en social konstruktion. På senare tid har det allt oftare börjat ställas krav på att de naturvetenskapliga disciplinerna ska anpassas till det synsättet. En professor på Lunds universitet avkrävs nu en ursäkt för att i en föreläsning på läkarprogrammet ha pratat om biologiska och anatomiska skillnader mellan män och kvinnor. Krav ställs på att han byts ut. Det skriver Academic Rights Watch.Det är Germund Hesslow, professor i neurofysiologi, som nu riskerar att inte längre få hålla den kurs i ”Arv och miljö” på läkarprogrammet så som han gjort i många år. Några studenter som identifierar sig som transpersoner har upprörts av föreläsningarna och menar i klagobrev till universitetsledningen att det strider mot lärosätets värdegrund och likabehandlingsplan att påstå att det finns skillnader mellan män och kvinnor som inte är en socialkonstruktion.Studenterna är förvånade och upprörda över att Hesslow tillåts hålla sin kurs, trots att den inte bygger på vad de menar är det i politiken och i övriga samhället vedertagna genusvetenskapliga [sic] synsättet. Nu kräver de en ursäkt och att Hesslow byts ut mot en föreläsare som för de blivande läkarna i stället berättar om det patriarkala förtrycket mot kvinnor och HBTQ-personer.I ett brev till ledningen menar en kvinnlig student att Hesslow, genom att hävda existensen av biologiska könsskillnader, har en “antifeministisk agenda”. Hon anser därför att han ska bytas ut mot en “hen” som kan “belysa hur kvinnor i århundraden könsstympats, tvångssteriliserats, lobotomerats och tvångsvårdats i den medicinska vetenskapens namn”.Studenten skriver vidare att “det som kvinna känns otroligt förminskande att en föreläsare inte känns vid de sociala strukturer som förtryckt kvinnor och fått oss att modulera våra beteenden för vår egen säkerhet”. Hon undrar hur den sortens föreläsning som Hesslow bedriver “går ihop med det genusperspektiv utbildningen ska ha”. Professorn är enligt brevskrivaren även “transfobisk”.Brevet skrevs utifrån hörsägen. Den kvinnliga studenten hade inte själv gått kursen utan bara fått berättat för sig om Hesslows påstådda antifeminism och transfobi. Skrivelsen ledde ändå till att Hesslow kallades upp till universitetsledningen för ett samtal. Av ordföranden för Programnämnden för läkarutbildning, Christer Larsson, uppmanades Hesslow ta avstånd från ett antal formuleringar i sin föreläsning.Larsson uppger att han inte vet om de åsyftade formuleringarna har förekommit i föreläsningen men menar att det är bäst att Hesslow ändå går ut och erkänner att de var “olyckligt formulerade” och att “det var ett misstag eller en lapsus” att han använt dem. Hesslow uppmanas också bedyra att “tänka på i framtiden” att inte upprepa de eventuellt tidigare uttalade formuleringarna.I samband med uppmaningen till Hesslow har ingen prövning gjorts av huruvida de ifrågasatta citaten har vetenskapligt stöd eller inte. Fokus för universitetsledningens kritik ligger i stället på att åhörare som bekänner sig till politisk genusteori kan känna sig kränkta av påståendena.I ett brevsvar till ledningen skriver Hesslow att han inte har för avsikt att be om ursäkt för sina formuleringar. Han menar att universitetsledningens agerade i ärendet saknar rimliga proportioner och att läkarutbildningen helt skulle få läggas ned om så stor vikt skulle fästas vid varje student som har synpunkter på den ena eller andra formuleringen i föreläsningarna. Detta är ett beteende som inte bör uppmuntras och normaliseras, skriver Hesslow.Hesslow avfärdar också anklagelserna om att han i stället för undervisning skulle bedriva en antifeministiskt eller transfobisk politisk agenda. Han menar att den inställningen bygger på en missuppfattning om att det skulle finnas vetenskapliga resultat som motsäger det Hesslow framför i sin kurs. Det gör det inte, förklarar Hesslow. Konflikten finns i stället mellan å ena sidan genusteoretisk ideologi och politik och å andra sidan vetenskap.Vidare skriver Hesslov att i den mån han har någon “agenda” så är det i så fall att försvara vetenskaplighet, som han anser bör genomsyra allt arbete på ett universitet.Media har intresserat sig för bråket och bland annat har vänsterliberala Sydsvenskan intervjuat Hesslow om det inträffade. Han anser att medieintresset ger större skäl till oro än hur saken fått en oproportionell hantering inom universitetet.Media har, enligt Hesslow och Academic Rights Watch som uppmärksammat saken, en påtaglig slagsida åt att favorisera sådant som politisk genusteori framför empirisk forskning, viket hävdas har lett till att ett vetenskapligt grundat synsätt kommit att betraktas som extremt och förkastligt i den offentliga debatten medan det vänsterorienterat genusteoretiska synsättet anses som normalt och berömvärt.I skrivande stund är det ännu oklart om Hesslow får vara kvar på Lunds universitet och fortsätta hålla sin vetenskapliga kurs för läkarstudenterna.",Vetenskap
0,Nya vetenskapsrön: Bläckfiskar kan vara varelser från yttre rymden,"Bläckfiskar är utomjordiska varelser som utvecklats på en annan planet innan de anlände till jorden för hundratals miljoner år sedan som kryofrusna ägg via en process som kallas panspermi. Det misstänker ett antal djärvt tänkande forskare.Det spektakulära påståendet görs i en rapport med titeln “Cause of Cambrian Explosion – Terrestrial or Cosmic?” som har författats av en grupp på 33 forskare och publicerats i den vetenskapliga tidskriften “Progress in Biophysics and Molecular Biology”.Forskarna tror att förklaringen till den plötsliga ymnigheten av liv på jorden under Kambrium för cirka 500 miljoner år sedan – den så kallade kambriska explosionen – står att finna i stjärnorna, i form av ett resultat av att jorden bombarderades av moln bestående av organiska molekyler.Men forskarna går längre med än mer spektakulära teorier om bland annat bläckfiskar, som förefaller ha utvecklats mycket snabbt någon gång för cirka 270 miljoner år sedan, dvs 250 miljoner år efter den kambriska explosionen.I forskningsrapporten skriver man:“Bläckfiskarnas genom uppvisar en förbluffande nivå av komplexitet med 33 000 proteinkodande gener, fler än vad som finns hos människan. Dess stora hjärna och sofistikerade nervsystem, kameraliknande ögon, flexibla kroppar, ögonblickliga kamouflage genom möjligheten att växla färg och form är bara några av de slående egenskaper som uppträder plötsligt på den evolutionära scenen.”Forskarna menar att dessa många och plötsliga språng i utvecklingen av arter inte är förenligt med evolutionsteorin och att bläckfiskarna därför kan ha utvecklats någon annanstans i universum där evolutionen startat tidigare. En sannolik förklaring är, anser man, är att dessa gener och egenskaper är resultatet av utomjordisk import.I science fiction-filmen Arrival som kom för ett par år sedan avbildas utomjordingarna just som bläckfiskliknande varelser. Det är heller inte första gången som det sker.Redan 1898 beskrev författaren HG Wells de invaderande varelserna från Mars i sin bok “Världarnas krig” som bläckfiskliknande och med stora hjärnor.",Vetenskap
