label,titel,text,ämne
1,Systembolaget pausar digitala ID-kort,"Systembolaget pausar godkännandet av digitalt ID-kort från BankID i butik och hos ombud. Det meddelas i ett pressmeddelande på fredagen.Beslutet gäller från 15 november och beror på att det under de senaste veckorna förekommit rapporter om välgjorda förfalskningar av digitala ID-kort och att ett fåtal incidenter skett i butik. Det har lett till att den visuella kontrollen som tidigare gjorts av digitala ID-kort inte anses tillräckligt säker.Vidare skriver man det fortsatt kommer vara möjligt att använda BankID på deras hemsida.– Vi förstår att det kan vara besvärligt för kunder som vill handla med digitalt ID-kort från BankID hos oss och det beklagar vi men i nuläget ser vi att det är nödvändigt, skriver Mattias Särmalm, försäljningschef i pressmeddelandet.– Vi kommer att återuppta digitalt ID-kort från BankID som identifieringsmöjlighet så snart vi har möjlighet att göra kontrollen på ett tillräckligt säkert sätt.Digitala ID-kort som identifieringsmöjlighet infördes på Systembolaget hösten 2023 efter vad man beskriver som en grundlig utvärdering.",Företag
1,Jämställdhetsministerns bananfobi sprids i internationell media,"Nyheten om att jämställdhetsminister Paulina Brandberg (L) har en bananfobi, har spridits internationellt.Psykiatrikern Anders Hansen säger att det finns en förklaring till varför man kan drabbas av ologiska fobier.– Våra hjärnor är inte utvecklade för att må bra eller vara logiska, utan för att överleva, säger han.Jämställdhetsminister Paulina Brandberg (L) har en fobi mot bananer.Det hela uppmärksammades av Expressen, som har tagit del av mejl från arbetsdepartementet om ”bananfria utrymmen”. Nyheten har sedan plockats upp av internationella medier som Politico och BBC.Psykiatrikern Anders Hansen säger att fobin är extremt ovanlig, sammanlagt lider ungefär tio procent av befolkningen av en fobi.– Det vanligaste är höga höjder, trånga utrymmen, ormar och spindlar. Det är sådant som har tagit kål på oss historiskt, säger han.I mejlen vill medarbetarna till Brandberg bland annat försäkra sig om att det inte förekommer några bananer i utrymme där ministern ska vistas.Hansen: Ska inte undvika det för mycketAnders Hansen säger att man kan fråga sig hur mycket omgivningen ska skydda en person som lider av en fobi.– Generellt är det inte bra att undvika det för mycket, då tenderar det att bli värre. Det brukar inte klinga av av sig självt.Att ha en fobi kännetecknas av en rädsla som inte går att kontrollera och uppkomsten av fobier är ganska logisk, enligt Anders Hansen.– Våra hjärnor är inte utvecklade för att må bra eller vara logiska, utan för att överleva. Hälften av våra förfäder dog innan tonåren.Paulina Brandberg har själv skrivit om fobin i ett inlägg på X 2020. I en kommentar till Expressen har hon skrivit att hon får professionell hjälp.",Hälsa
1,4 av 10 i förskolan saknar rätt utbildning: ”Briserande bomb”,"40 procent av personalen i förskolan saknar rätt utbildning, visar nya siffror från Skolverket.Det gör att barns tidiga inlärning är satt på spel – och skapar en ohållbar arbetsmiljö, enligt Sveriges lärare.– Det är att betrakta som en briserande bomb skulle jag vilja säga, säger ordföranden Anna Olskog.40 procent av förskolepersonalen saknar förskollärarexamen eller barnskötarutbildning, enligt siffror från Skolverket.– Vi lämnar det dyrbaraste vi har till förskolan och det finns verkligen skäl att oroa sig eftersom läraren är den viktigaste kompetensen i förskolan. Det blir brister på flera olika sätt, säger Anna Olskog, ordförande för fackförbundet Sveriges lärare och fortsätter:– Den tidigare inlärningen, den är ju omistlig, och den sätter vi på spel.Ministern: ”Väldigt allvarlig situation”Situationen skapar en ohållbar och stressig miljö för både barnen och personalen, där bristen på kompetens driver arbetsbelastning, enligt Sveriges lärare. De vill att staten tar ett finansieringsansvar för skolan.– Tidpunkten för vad förskollärarna kan tolerera, den är för länge sedan passerad.Skolminister Lotta Edholm (L) säger att regeringen jobbar med en större utredning om situationen i Sveriges förskolor, och att barngruppernas storlek bland annat skulle kunna regleras tydligare.– Det är ju en väldigt allvarlig situation för förskolan i Sverige idag. Vi har för få unga människor som vill bli förskollärare och många förskollärare upplever en väldig stress i yrket. Inte minst beroende på att barngrupperna är för stora i många kommuner.",Skola
1,Vilken parfym väljer svenskarna? Vi testade årets julklapp på stan,"Unisexdoften hamnar i rampljuset när årets julklapp utsetts. Men är vi redo att släppa könsuppdelningen på dofter? Följ med vår reporter när han testar tre olika parfymer – dam, herr och unisex – ute på stan.– Jag hade kunnat köpa damparfym om den luktade gott, säger Viktor Törngren.Vad tycker folk egentligen om de olika dofterna? Starta videon för att höra svaren.Är det fortfarande viktigt att parfym har en könskod? Eller börjar vi röra oss mot en mer öppen doftkultur?Vår reporter har tagit med sig tre olika parfymer ut på Stockholms gator för att se vad svenskarna föredrar.Albin Liljestrand: ”Tycker man den luktar gott, ta den!”Meningarna går isär, men en sak står klart: allt fler menar att dofter inte borde begränsas av etiketter.– Det är väl bra att både tjejer och killar kan köpa samma parfym, säger Joanna Agerstig.",Övrigt
1,Rektor åtalas - jagade källor,"Rektorn på en stor grundskola i Stockholm misstänks ha pressat en lärare att avslöja vilka i personalen som pratat med media.Ett brott mot grundlagen, enligt Justitiekanslern, JK, som nu åtalar rektorn.Som bevis finns bland annat en hemlig ljudinspelning.Efter ett upplopp på skolan förra året, där över hundra elever var inblandade i slagsmål och stök, skrev tidningen Vi Lärare om vad som hade hänt. Fackliga företrädare berättade i artikeln bland annat om att de såg personalbrist som en av orsakerna till kaoset.Men efteråt försökte rektorn ta reda på vilka i personalen som hade pratat med journalister. Något som JK nu menar kan vara ett brott mot efterforskningsförbudet i yttrandefrihetslagen. Som bevis lyfter man bland annat fram en lärares vittnesmål och en hemlig ljudinspelning från mötet med rektorn.”Djupt beklagligt”På inspelningen kan man höra hur rektorn pressar läraren och säger:”Den här artikeln som dök upp i Vi Lärare, var du på något sätt inblandad?” och ”Var ifrån får de bilden som de målar upp?”.– Det är en lättnad för vår medlem att JK tar upp det. Att begå grundlagsbrott som rektor på en skola där vi undervisar våra elever om just detta är givetvis djupt beklagligt, säger Simon Sandström, huvudskyddsombud för facket Sveriges lärare i Stockholm.Rektorn nekar till brottet.Han har tidigare brutit mot arbetsmiljölagen och tvingats betala 50 000 kronor i skadestånd, efter att ha struntat i fackets skyddsstopp i samband med upploppet. Han är fortfarande i tjänst som rektor på skolan.",Lag och rätt
1,Nu blir det enklare att köpa utländska aktier,"Allt fler svenska investerare väljer att rikta blicken mot andra sidan Atlanten. Där finns nämligen några av världens största techbolag. Men det finns förstås fler utländska aktiemarknader att upptäcka.Hos den nya aktiehandeln SAVR blir det billigare att handla utländska aktier än hos många andra. Svenskar investerar gärna i svenska bolag, vilket är lätt att förstå. I Sverige finns en rad spännande företag som det gått mycket bra för de senaste åren.Inom investerarvärlden är dock “home bias” ett välkänt begrepp. Fenomenet innebär att investerare, oavsett var de bor, ofta äger fler inhemska aktier än utländska. Det finns både för- och nackdelar med home bias. En fördel är förstås att det kan kännas tryggt att investera i ett företag eller på en marknad man känner till. Undersökningar visar nämligen att det är lättare att göra misstag om man gör investeringar i bolag som man inte riktigt förstår sig på.Diversifiera portföljenOm majoriteten av ens aktieportfölj består av bolag från ett enskilt land kan det dock medföra vissa risker. Om landet drabbas av ekonomiska förändringar i form av exempelvis lägre tillväxt så kan det innebära stora svängningar i värdet på ens investeringar. Därför kan det vara en god idé att diversifiera sin aktieportfölj. Det innebär att man sprider och därmed minimerar risken i sitt sparande. Ett sätt att sprida risken är att investera i olika branscher och företag, men också att investera på flera olika marknader. Många väljer därför att rikta blicken utanför Sveriges gränser där det finns många spännande bolag att upptäcka. Siffror från Statistikmyndigheten SCB visar att det skedde en ökning av det svenska innehavet i utländska portföljtillgångar under första halvåret 2023. Det totala innehavet låg då på 9 038 miljarder kronor vilket var en ökning med 12 procent jämfört med utgången av halvåret 2022. I slutet av juni 2023 fanns det största innehavet i amerikanska aktier. Det totala värdet låg då på 2 527 miljarder kronor. Att det största innehavet finns i amerikanska aktier kan bero på att några av världens största techbolag finns i USA.Det näst största innehavet bestod av brittiska aktier, där svenskarna hade 400 miljarder kronor investerade. Där är det främst fastighetsbolag och finansbolag som lockar investerare. Det tredje största innehavet fanns i Schweiz med 258 miljarder kronor. Där är det framförallt kända dagligvarujättar och läkemedelsbolag som driver till aktieköp. Smidigt att handla utländska aktier hos SAVRHos investeringstjänsten SAVR, som sedan september erbjuder aktiehandel, vill man göra det enkelt för sina kunder att handla med utländska aktier. Daniel Aarenstrup, grundare och vd, menar att det lönar sig att handla med utländska aktier hos SAVR i stället för hos nätbanker eller traditionella banker. – Våra konkurrenters prismodeller när det gäller aktiehandel är ofta väldigt komplexa – och utländsk handel är verkligen inget undantag. Hos vissa aktörer måste du exempelvis ringa in till växeln för att kunna handla med brittiska och schweiziska aktier – till ett högt courtage dessutom. Det behöver du inte hos oss. Hos oss kan du göra all handel smidigt i appen, till samma låga pris överallt. Handla utländska aktier smidigareVidare berättar Daniel Aarenstrup att courtaget kan variera från börs till börs och ofta vara väldigt dyrt när man handlar med utländska aktier – dock inte hos SAVR. – Vi har en och samma enkla prismodell för alla marknader. Minimicourtaget, det vill säga den minsta avgiften som tas ut för att köpa och sälja aktier, är endast 1 krona. Dessutom ser courtagetrappan likadan ut oavsett vilket land man handlar från.  Det gör att det blir lättare att ha koll på vad slutnotan för din handel hamnar på, säger Daniel Aarenstrup.Tänk på det här nu handlar med utländska aktierAtt handla med utländska aktier fungerar i princip på samma sätt som när du köper svenska. Du betalar courtage som vanligt. Däremot tillkommer det en så kallad valutaväxlingsavgift. Det är den avgift som banken, eller investeringsplattformen, tar ut när du handlar i utländsk valuta. Ofta ligger denna avgift på 0,25-0,45 procent. Hos SAVR däremot betalar du enbart 0,19 procent i valutaväxlingsavgift. Ha gärna i åtanke att när du handlar med utländska aktier så påverkas avkastningen av valutakursen. Avkastningen kan påverkas både positivt och negativt beroende på hur kursen mellan den svenska kronan och den aktuella valutan förändras.",Ekonomi
1,Nya studien på darknet ska hindra pedofilerna,"Svenska forskare har aktivt sökt efter pedofiler på darknet. Målet: att nå dem innan de begått sina första övergrepp. ”Om man inte är där när de precis börjat få de här fantasierna så händer någonting väldigt farligt, säger Christoffer Rahm, en av landets ledande pedofiliforskare.",Teknologi
1,Jag trodde inte högern skulle ta folks rösträtt,"Ebba Busch tycker invandrare har för stor makt. En av de saker som Donald Trump påstod innan presidentvalet var att en massa papperslösa invandrare skulle rösta på Demokraterna. Hans kampanj spred liknande rykten vid förra valet. Det var en av de lögner som ledde till Trumps fotsoldater stormade kongressen 6 januari 2021.När Donald Trump vann tystnade retoriken snabbt. Men hans försök att göra valet illegitimt har lämnat djupa sår.Några bevis för att horder av papperslösa invandrare röstar i valet har aldrig presenterats, men den rasistiska undertexten är kristallklar. De som röstar borde inte ha rätt att göra det. De är inte ”riktiga” amerikaner.I Sverige har liknande retorik sedan länge varit otänkbar.Tills nu.I en intervju med Aftonbladet i helgen ifrågasatte Ebba Busch att invandrare får rösta i kommunala val.– Vi tillåter människor ganska lättvindigt att rösta i kommunval. Det kan flippa en majoritet i en hel kommun, sa Ebba Busch.Ordet ”lättvindigt” är ganska lömsk retorik. För att få rösta i den kommun eller region där du bor måste du uppfylla ett antal villkor. För det första måste du vara folkbokförd i kommunen. Det gäller alla. Om du är svensk medborgare och har fyllt 18 år har du självfallet rösträtt. Eller om du är medborgare i ett EU-land, Norge eller Island.Slutligen, och jag gissar att det är denna grupp Ebba Busch riktar udden mot, kan du få rösta i kommunala val om du är medborgare i ett annat land men har varit folkbokförd i Sverige i tre år. För att rösta till riksdagen måste man vara svensk medborgare.Det är alltså inte ett dugg ”lättvindiga” regler. Du måste fortfarande vara folkbokförd i kommunen och ha alla dina papper i ordning. Att en stor grupp invandrare skulle komma från något land och bosätta sig någonstans för att tre år senare ”flippa en majoritet” i en kommun låter mest stolligt.Att människor som bor, arbetar och lever i en kommun har rätt att påverka hur den styrs är tvärtom själva grunden för demokratin.Med detta handlar naturligtvis inte om någon verklig situation. Liksom Donald Trumps retorik syftar det till att göra vissa människors röster mindre värda än andras.Vi hörde samma misstänkliggörande från höger efter EU-valet. Då stod Europaparlamentarikern Alice Teodorescu Måwe i Aktuellt och pratade om att en ”demografisk förändring” kunde ha påverkat valresultatet. Underförstått att vänsterns valseger inte var legitim.Även efter valet 2018 dök samma debatt upp. Högerns opinionsbildare gick i taket när Leila Ali Elmi kryssade sig in för Miljöpartiet från Göteborg. SvD:s dåvarande högerytter Ivar Arpi kallade henne ”den somaliska rösten i riksdagen” och påstod att hon kampanjat på somaliska istället för svenska.Sedan dess har högerns besatthet av människors bakgrund bara ökat. Men att de skulle gå så långt som till att ta ifrån människor rösträtten, det trodde jag faktiskt inte.",Invandring
1,Teodorescu Måwe har fel om medborgarskap Att hålla med KD är inget krav för att bli svensk,"Alice Teodorescu Måwe har föreslagit att svenskt medborgarskap ska villkoras med vissa politiska åsikter.”För att ens få ett svenskt medborgarskap bör det, precis som i den tyska delstaten Sachsen-Anhalt, krävas att den som önskar bli svensk medborgare också erkänner statens Israels rätt att existera och därtill har för avsikt att ta till sig de judiskt-kristna värderingarna som den svenska demokratin vilar på.” skriver hon på sin blogg.I dag är kraven raka och formella. Vill du bli svensk medborgare ska du kunna styrka din identitet, ha bott en viss tid i Sverige och vara skötsam.Att Alice Teodorescu Måwe hänvisar till Sachsen-Anhalt är intressant. Tyskland har på grund av sin historia en helt annan syn på politisk frihet än Sverige.Exempelvis övervakar det tyska författningsskyddet, Der Verfassungsschutz, det stora högerextrema partiet AfD, Alternative für Deutschland, i flera delstater.I Sverige är motsvarande parti, Sverigedemokraterna, i stället stödparti till regeringen.Tyskland är inte Sverige.Kravet på att nya svenskar ska ta till sig judisk-kristna värderingar ”som den svenska demokratin vilar på” känns nästan som en form av ”gaslighting”.Gaslighting är när du försöker vilseleda någon så att den börjar tvivla på sina egna sinnen och minnen.Den svenska demokratin är uttalat sekulär. Våra fri- och rättigheter har vi fått i konflikt med den tidigare religiöst präglade stat Sverige var. Tvärtom mot vad Alice Teodorescu Måwe skriver. Religionsfrihet, kvinnors rättigheter och rösträtt erövrades i hård kamp mot prästerskapet och den överhet som inpräntade lydnad i minsta barn”Ty det finns ingen överhet som inte är av Gud, och den som finns är insatt av honom.” som det står i skriften.Lyd. Tig. Vet din plats.Det var mot denna överhet som de stora folkrörelserna reste sig. De krävde individuell frihet, människovärde och att få tro på vad de ville.Min släkt var bland dem. Generation efter generation.Med ena benet i arbetarrörelsen och det andra i frikyrkan. De krävde frihet från staten och frihet från statskyrkan. De ville bestämma själva och forma sina egna liv.Till stor del genom att hålla isär just religion och politik.Det var genom dem och miljoner andra som Sverige blev just ett av världens mest sekulära, individualistiska och moderna länder.Så byggdes den svenska demokratin.I dagens Sverige har vi därför religions- och åsiktsfrihet. Du får absolut bygga ditt liv kring judiskt-kristna värderingar om du vill. Eller kring Det flygande spagettimonstrets etiska kod, om du hellre vill det.Eller kring socialistiska värderingar. Liberala, buddistiska, muslimska, pacifistiska eller till och med kristdemokratiska.Även om jag inte skulle rekommendera just det.Förlåt för ironin, jag förstår naturligtvis att denna diskussion – även denna – är kod för att dra en gräns mot muslimer.Men det blir absurt om gränsen för att bli svensk ska gå just vid Kristdemokraternas partiprogram. Partiet skulle inte ens komma in i riksdagen om det var val idag.Alice Teodorescu Måwe har helt enkelt fel.",Politik
1,Jimmie Åkesson: Ett styrkebesked från västvärlden,"Republikanernas Donald Trump ser ut att bli USA:s nästa president.Något som splittrar svenska politiker.”Ett styrkebesked från västvärlden”, skriver Jimmie Åkesson (SD) på Facebook.Statsminister Ulf Kristersson (M) gratulerar Donald Trump till segern i det amerikanska presidentvalet. På en presskonferens tar han upp ett antal ”oroande tendenser” i amerikansk politik. Till dessa hör ett ”stenhårt” tonläge och polariserad debatt, säger Kristersson.– Låt oss inte gå den vägen, låt oss behålla ett sansat tonläge. Låt sakfrågorna stå i centrum för den politiska debatten. Det är min vädjan.Han talade också om risken att stödet till Ukraina minskar. Den frågan har enligt Kristersson en ”särställning bortom alla andra”.– Det finns ingen annan fråga som har samma existentiella betydelse för länder i vår del av världen som Ukraina.Han säger att det är ett starkt svenskt egenintresse att upprätthålla Sveriges nationella ochEuropas gemensamma militära och civila försvar av Ukraina.Han tar också upp risk för ökad ekonomisk protektionism och minskat internationellt klimatengagemang.– Vi har under längre tid planerat för olika scenarier, att vi planerat för olika händelseutvecklingar och att vi är väl förberedda på detta. Sverigedemokraternas partiledare Jimmie Åkesson skriver på Facebook: ”Polariseringen under den amerikanska valrörelsen är naturligtvis oroande för varje demokratiskt sinnad person, men i skrivande stund ser det förhållandevis lugna valet ut att markera en seger även för demokratin och därmed ett styrkebesked för västvärlden.”Han skriver också att Sverigedemokraterna inte tagit ställning.”Det ligger nära till hands att anta att det är plånboksfrågor och faktiska politiska förslag som har fällt avgörandet, snarare än starka överord, luddiga visioner och skrämselpropaganda.””Oroande att Trump talat som han gjort”Socialdemokraternas ledare Magdalena Andersson säger till Aftonbladet att både Sveriges regering och övriga EU ska knyta goda kontakter med Donald Trump och andra i den amerikanska administrationen.– Då handlar det om att påtala det faktum att det ligger i USA:s intresse att vi har ett starkt Nato. Det ligger i USA:s intresse att Europa är tryggt och säkert. Det ligger i USA:s intresse att fortsätta stödet till Ukraina.Vad det betyder för Sverige att Trump blir nästa president beror på vilken politik han kommer att föra, säger Magdalena Andersson.– Det kan vara oroande att han talande som han har gjort under den här valkampanjen. Både vad gäller stödet till Ukraina och vad gäller Nato. Därför är det viktigt att arbeta med Trumpadministrationen och kongressen. Det handlar också om svenska jobb, svenska företag och svensk välstånd.Hon svarar också på kritiken mot att hon öppet tagit ställning för Harris och säger att Ulf Kristersson för fyra år sedan tog ställning för Biden mot Trump.– Så vi kommer att få en facit att se om det påverkar relationerna med Trump eller inte. Om mitt ställningstagande skulle påverka så antar jag att hans ställningstagande kommer att påverka.SD:s Tobias Andersson hos Young RepublicansSverigedemokratern Tobias Andersson har följt valvakan på plats hos Young Republicans i Miami.Hans förhoppning är att Sveriges och USA:s relationer förblir starka. Han riktar kritik mot Socialdemokraternas ledare Magdalena Andersson och Centerpartiets Muharrem Demirok som tagit ställning för Demokraterna.– Det är ett problem att vi har haft ledande oppositionspolitiker på plats här som har kampanjat för, om det nu blir som så, den förlorande sidan. Jag tror ju inte att det hade uppskattats av en Trumpadministration att partiledaren för vårt största parti låter som en Kamalamegafon hemma i Sverige.– Det är den typen av aktivism som riskerar att skada relationer mellan våra länder.Dadgostar: Därför förlorade Demokraterna Vänsterpartiets ledare Nooshi Dadgostar säger att valresultatet kommer att ”skapa en stor oro i allt ifrån kvinnors rättigheter, klimatarbetet till folkmordet i Gaza och kriget i Ukraina”.Hon säger också att Demokraterna förlorade valet för att den nuvarande Bidenadministrationen, där Harris är vicepresident, misslyckats med att förbättra livet för arbetare och medelklassen. Enligt Nooshi Dadgostar beror det på inflationen, att företagen ”höjde sina priser och vinster”, något som Biden och Harris gjorde alldeles för lite för att motverka, enligt Dadgostar.– En valkampanj inriktad på business as usual i kombination med ett fokus på att locka republikanska marginalväljare, det vi i Sverige kallar ”Magdamoderater” imponerade inte på den hårt pressade arbetare- och medelklassen, säger Dadgostar.För Sverige innebär en Trumpseger att Europa blir viktigare, säger förre utrikesministern Carl Bildt till Sveriges Radio. Han säger till Sveriges Radio att USA har en mycket betydande roll i världen, även om den blivit lite mindre betydande de senaste decennierna.– Nu måste vi se vad vi kan göra för att stärka den Europeiska unionen. Vi överlevde fyra år med med Trump tidigare, nu gäller det att överleva ytterligare fyra år.",Politik
1,Regeringen vågar inte ändra asylmottagandetSD: Dags att tydligt deklarera att Sverige är fullt,"Sverigedemokraterna har länge förordat asylmottagande i säkra tredjeländer. De exakta formerna är mindre viktiga än huvudpoängen: personer som saknar rätt att vistas i Sverige eller EU ska inte tillåtas resa in.Ingen ska tvingas genomföra livsfarliga resor över medelhavet, eller betala människosmugglare för att få skydd.På senare tid har förslaget om asylmottagande i tredje land blivit mer aktuellt, bland annat på grund av danska och brittiska samarbeten med Rwanda och Italiens motsvarande med Albanien. Ytterligare EU-länder har uttryckt stöd för liknande lösningar, exempelvis Österrike, Finland, Tyskland, Danmark, Polen.Konceptet med asylmottagande i tredjeländer handlar om att avvisa asylsökande med hänvisning till att de kan tas emot utanför EU, vilket är det enda sättet att på riktigt komma åt människosmugglarnas affärsmodell (en målsättning som uttryckts av både S, MP och M).För att komma dit krävs en mindre ändring i asylprocedurförordningen, en ändring som också var på bordet i förhandlingen om migrationspakten men som tyvärr inte överlevde hela vägen fram.I maj 2024 skrev 15 medlemsstater, inklusive Danmark och Norge (som inte är medlem i EU, men som samarbetar med unionen i frågor om asyl), ett öppet brev till kommissionen med bland annat förslag om asylmottagande i tredjeland.Det råder med andra ord inga tvivel om att andra länder sneglar på denna möjlighet.Införför EU-toppmötet den 17 oktober, skrev kommissionens ordförande von der Leyen ett öppet brev till medlemsstaterna där hon talade om innovativa lösningar för att hantera illegal migration.I brevet skrev hon att kommissionen under nästa år ska se över reglerna vad gäller säkra tredjeländer, samt att EU ska fortsätta att försöka hitta vägar för att implementera så kallade återvändandehubbar utanför unionen.Trots tydliga ambitioner om ett paradigmskifte inom migrationspolitiken vågar inte Sveriges regering visa ett tydligt ledarskap och pressa på unionen för att göra verklighet av förslagenÅtervändandehubbar är en plats dit illegala eller utvisningsdömda brottslingar, vars utvisningar just nu inte kan verkställas, kan sändas i väntan på att återvända till sitt hemland.Denna möjlighet ryms inom dagens regelverk, vilket i praktiken innebär att Sverige skulle kunna påbörja den processen och på riktigt visa att ett nej är ett nej.Tillsammans skulle dessa två förslag, det vill säga asylmottagande i tredje land och återvändandehubbar, revolutionera den europeiska asylpolitiken och dessutom, utan att kränka asylrätten, uppnå det mål som i stort alla partier påstår sig vara överens om, nämligen en reglerad invandring.Ursula von der Leyen är EPP-gruppens kandidat till posten som kommissionens ordförande, vilket kan liknas vid EU:s president.I EU-politiskt hänseende är hon Moderaternas och Kristdemokraternas partiledare. Mot den bakgrunden är det något uppseendeväckande att det enda partiet i Sveriges riksdag som fullt ut står bakom dessa två migrationspolitiska åtgärder, är ett konservativt parti från en konkurrerande partigruppgrupp i EU.Trots tydliga ambitioner om ett paradigmskifte inom migrationspolitiken och trots ett föredömligt arbete av Maria Malmer Stenegaard i förhandlingarna om migrationspakten, vågar inte Sveriges regering visa ett tydligt ledarskap och pressa på unionen för att göra verklighet av förslagen.Det är hög tid att påbörja arbetet med en återvändandehub, vilket skulle lösa det fortfarande mycket stora problemet med illegala migranter och utvisningsdömda brottslingar som tillåts bo kvar här. Regeringen måste också tydligt meddela stöd för en översyn av tredjeland-konceptet, vilket alla seriösa politiker borde inse är den enda vägen framåt.",Politik
1,Ser inte Jimmie Åkesson ut som en socialministerUlf Kristerssons enda chans att bli omvald,"Efter ett halvår av skandaler ökar Jimmie Åkessons parti, enligt en ny mätning från GP/Novus. SD går i novembermätningen om Moderaterna och är återigen näst största parti.SD:s trollfabrik, mys med MC-gäng och rasistiska retorik avskräcker inte väljarna.– Det ser vi även med Donald Trump. Det kan komma hur många skandaler som helst, väljarna backar honom ändå, säger Hjalmar Strid på Novus, till GP.Socialdemokraterna är större än hela regeringen. Både L och KD skulle åka ur riksdagen om det var val idag.Blir jämntSkenet bedrar, naturligtvis. Tills valet kommer marginalerna mellan blocken ha krympt ihop. Svenska val blir i regel mycket jämna.Men det intressanta är snarare var tyngdpunkten ligger inom blocken. Inom oppositionen ligger den någonstans mellan Socialdemokraterna och Centerpartiet. Även Vänsterpartiet och Miljöpartiet behövs men Magdalena Anderssons strategi är att erövra den politiska mitten – och behålla den.Det kan vi se i en lång rad frågor som migrationspolitik, kriminalpolitik och nu senast ekonomisk politik.SD har initiativetTill höger är det precis lika tydligt att Sverigedemokraterna har det politiska initiativet. På punkt efter punkt genomför nu Ulf Kristersson SD:s politik. Det vi ser är ett auktoritärt och konservativt systemskifte, en nedmonterad klimatpolitik och en välfärd som går på knäna.Och tittar vi framåt så förbereder sig SD för regeringsmakten.Det är uppenbart oavsett vem man pratar med.Journalisten Tomas Ramberg på DN konstaterade för några dagar sedan att SD skulle få tillsätta hela tio ministrar om det skulle bli aktuellt. Liberalerna skulle få två. Han utsåg också självmant Jimmie Åkesson till justitieminister.Sociala frågorI takt med att mätning läggs till mätning blir det allt svårare att se hur M, KD och L skulle kunna säga nej. Det skeppet har redan seglat även om det, i skrivande stund, bara är Kristdemokraternas ungdomsförbund som rakt ut har sagt att Jimmie Åkesson bör få komma in i regeringen. Så här dags om två år kommer ingen till höger längre att säga emot.Men på en punkt tror jag Tomas Ramberg har fel. Justitieministern i den regeringen kommer att heta Richard Jomshof.Jimmie Åkesson själv kommer att vilja hålla kvar i SD:s strategi att försöka vinna över arbetareväljare. Det gör han sannolikt bäst som socialminister.Hans sociala förmåga verkar det – att döma av bilderna från hans bröllop – inte heller vara något fel på.",Politik
